subject_id,story,strategy,generous_status_second,own_benefit,other_benefit,inequity_aversion,communicate_equal,communicate_hierarchy,understood,pass_attention
d6a0957378c6e5de9a741f1b0b51dcd4,family meals,repeating,higher,1,5,6,0,1,yes,TRUE
d6a0957378c6e5de9a741f1b0b51dcd4,police,alternating,just_met,4,5,5,6,0,yes,TRUE
d6a0957378c6e5de9a741f1b0b51dcd4,babysitting,alternating,lower,4,4,2,5,0,yes,TRUE
d6a0957378c6e5de9a741f1b0b51dcd4,meeting prep,alternating,just_met,1,0,4,3,3,yes,TRUE
d6a0957378c6e5de9a741f1b0b51dcd4,fundraising,repeating,lower,5,0,0,0,1,yes,TRUE
d6a0957378c6e5de9a741f1b0b51dcd4,groceries,repeating,just_met,1,6,0,0,0,yes,TRUE
d6a0957378c6e5de9a741f1b0b51dcd4,feedback,alternating,lower,3,1,5,5,0,yes,TRUE
d6a0957378c6e5de9a741f1b0b51dcd4,group project,repeating,equal,1,0,0,0,4,yes,TRUE
d6a0957378c6e5de9a741f1b0b51dcd4,coffee,repeating,higher,0,5,4,3,0,yes,TRUE
d6a0957378c6e5de9a741f1b0b51dcd4,concerts,repeating,just_met,0,6,0,1,1,yes,TRUE
d6a0957378c6e5de9a741f1b0b51dcd4,housemates,alternating,higher,3,1,6,6,0,yes,TRUE
d6a0957378c6e5de9a741f1b0b51dcd4,scheduling,repeating,equal,1,5,4,2,2,yes,TRUE
d6a0957378c6e5de9a741f1b0b51dcd4,restaurant,alternating,equal,2,4,5,6,0,yes,TRUE
d6a0957378c6e5de9a741f1b0b51dcd4,architects,repeating,lower,1,4,5,1,1,yes,TRUE
c6f981aa2a094a7ac2d8a4c02a450870,architects,repeating,lower,5,4,3,2,5,yes,TRUE
c6f981aa2a094a7ac2d8a4c02a450870,housemates,alternating,lower,5,5,6,6,0,yes,TRUE
c6f981aa2a094a7ac2d8a4c02a450870,weekend,repeating,higher,3,6,4,2,4,yes,TRUE
c6f981aa2a094a7ac2d8a4c02a450870,fundraising,repeating,just_met,5,2,1,0,5,yes,TRUE
c6f981aa2a094a7ac2d8a4c02a450870,groceries,alternating,just_met,3,5,5,6,0,yes,TRUE
c6f981aa2a094a7ac2d8a4c02a450870,babysitting,repeating,lower,2,5,1,0,6,yes,TRUE
c6f981aa2a094a7ac2d8a4c02a450870,concerts,repeating,equal,4,6,5,3,4,yes,TRUE
c6f981aa2a094a7ac2d8a4c02a450870,feedback,repeating,just_met,2,4,3,5,2,yes,TRUE
c6f981aa2a094a7ac2d8a4c02a450870,meeting prep,alternating,equal,4,4,5,6,0,yes,TRUE
c6f981aa2a094a7ac2d8a4c02a450870,police,repeating,higher,3,4,5,3,4,yes,TRUE
c6f981aa2a094a7ac2d8a4c02a450870,gifts,alternating,equal,4,4,5,6,0,yes,TRUE
c6f981aa2a094a7ac2d8a4c02a450870,scheduling,repeating,equal,3,5,4,4,1,yes,TRUE
c6f981aa2a094a7ac2d8a4c02a450870,coffee,alternating,higher,4,4,5,5,0,yes,TRUE
c6f981aa2a094a7ac2d8a4c02a450870,restaurant,alternating,lower,5,5,6,6,0,yes,TRUE
c6f981aa2a094a7ac2d8a4c02a450870,group project,alternating,higher,5,3,3,4,3,yes,TRUE
c6f981aa2a094a7ac2d8a4c02a450870,family meals,alternating,just_met,4,4,5,5,0,yes,TRUE
92b316060107696e4308e8faf4db73fd,babysitting,repeating,equal,5,5,5,5,3,yes,TRUE
92b316060107696e4308e8faf4db73fd,police,repeating,lower,6,4,6,3,3,yes,TRUE
92b316060107696e4308e8faf4db73fd,feedback,repeating,equal,4,4,4,6,0,yes,TRUE
92b316060107696e4308e8faf4db73fd,groceries,alternating,lower,5,4,5,0,0,yes,TRUE
92b316060107696e4308e8faf4db73fd,family meals,repeating,just_met,5,4,4,NA,0,yes,TRUE
92b316060107696e4308e8faf4db73fd,concerts,alternating,lower,5,5,4,0,5,yes,TRUE
92b316060107696e4308e8faf4db73fd,weekend,alternating,just_met,5,5,5,5,0,yes,TRUE
92b316060107696e4308e8faf4db73fd,housemates,alternating,just_met,6,3,3,6,0,yes,TRUE
92b316060107696e4308e8faf4db73fd,meeting prep,repeating,lower,5,4,5,0,0,yes,TRUE
92b316060107696e4308e8faf4db73fd,gifts,repeating,higher,5,4,3,0,5,yes,TRUE
92b316060107696e4308e8faf4db73fd,coffee,repeating,just_met,5,4,4,0,0,yes,TRUE
92b316060107696e4308e8faf4db73fd,group project,alternating,higher,5,4,4,0,0,yes,TRUE
92b316060107696e4308e8faf4db73fd,fundraising,alternating,equal,5,5,5,6,0,yes,TRUE
92b316060107696e4308e8faf4db73fd,scheduling,alternating,higher,5,3,5,0,5,yes,TRUE
92b316060107696e4308e8faf4db73fd,restaurant,repeating,higher,6,4,5,0,0,yes,TRUE
92b316060107696e4308e8faf4db73fd,architects,alternating,equal,4,4,4,5,0,yes,TRUE
307b3155405bde976a6f32d04e4c7bd8,meeting prep,repeating,equal,3,3,1,2,1,yes,TRUE
307b3155405bde976a6f32d04e4c7bd8,fundraising,alternating,higher,5,1,1,0,5,yes,TRUE
307b3155405bde976a6f32d04e4c7bd8,groceries,alternating,equal,1,4,5,5,0,yes,TRUE
307b3155405bde976a6f32d04e4c7bd8,police,repeating,equal,4,0,1,1,1,yes,TRUE
307b3155405bde976a6f32d04e4c7bd8,coffee,repeating,lower,1,4,0,0,3,yes,TRUE
307b3155405bde976a6f32d04e4c7bd8,weekend,alternating,lower,1,5,4,5,0,yes,TRUE
307b3155405bde976a6f32d04e4c7bd8,concerts,alternating,equal,0,1,5,5,0,yes,TRUE
307b3155405bde976a6f32d04e4c7bd8,gifts,alternating,just_met,0,5,3,2,2,yes,TRUE
307b3155405bde976a6f32d04e4c7bd8,babysitting,repeating,higher,0,5,3,2,2,yes,TRUE
307b3155405bde976a6f32d04e4c7bd8,feedback,repeating,higher,1,4,2,0,2,yes,TRUE
307b3155405bde976a6f32d04e4c7bd8,restaurant,alternating,just_met,0,4,5,5,0,yes,TRUE
307b3155405bde976a6f32d04e4c7bd8,family meals,repeating,lower,0,3,2,1,3,yes,TRUE
307b3155405bde976a6f32d04e4c7bd8,scheduling,repeating,just_met,1,5,3,0,3,yes,TRUE
307b3155405bde976a6f32d04e4c7bd8,group project,repeating,just_met,5,0,0,0,5,yes,TRUE
307b3155405bde976a6f32d04e4c7bd8,architects,alternating,higher,4,1,1,5,0,yes,TRUE
307b3155405bde976a6f32d04e4c7bd8,housemates,alternating,lower,3,3,3,4,0,yes,TRUE
c3b2ae8e8f5a244bb324d63503baa236,weekend,alternating,just_met,3,5,5,5,0,yes,TRUE
c3b2ae8e8f5a244bb324d63503baa236,gifts,alternating,equal,5,3,5,5,4,yes,TRUE
c3b2ae8e8f5a244bb324d63503baa236,housemates,repeating,lower,0,6,3,0,6,yes,TRUE
c3b2ae8e8f5a244bb324d63503baa236,architects,repeating,equal,3,3,3,6,3,yes,TRUE
c3b2ae8e8f5a244bb324d63503baa236,feedback,alternating,lower,5,4,3,5,3,yes,TRUE
c3b2ae8e8f5a244bb324d63503baa236,concerts,alternating,just_met,3,5,5,5,0,yes,TRUE
c3b2ae8e8f5a244bb324d63503baa236,babysitting,repeating,higher,1,1,3,3,3,yes,TRUE
c3b2ae8e8f5a244bb324d63503baa236,group project,repeating,lower,5,2,3,6,4,yes,TRUE
c3b2ae8e8f5a244bb324d63503baa236,groceries,repeating,equal,4,4,2,2,5,yes,TRUE
c3b2ae8e8f5a244bb324d63503baa236,scheduling,repeating,higher,4,3,3,3,4,yes,TRUE
c3b2ae8e8f5a244bb324d63503baa236,restaurant,repeating,just_met,2,5,3,1,4,yes,TRUE
c3b2ae8e8f5a244bb324d63503baa236,family meals,alternating,equal,1,6,6,6,0,yes,TRUE
c3b2ae8e8f5a244bb324d63503baa236,coffee,alternating,higher,2,5,5,5,5,yes,TRUE
c3b2ae8e8f5a244bb324d63503baa236,police,alternating,lower,3,5,5,5,2,yes,TRUE
c3b2ae8e8f5a244bb324d63503baa236,fundraising,alternating,higher,5,2,2,2,5,yes,TRUE
c3b2ae8e8f5a244bb324d63503baa236,meeting prep,repeating,just_met,3,5,3,3,4,yes,TRUE
61d5b1ab345de5cf5713fc537e3439e6,group project,alternating,just_met,3,2,2,1,4,yes,TRUE
61d5b1ab345de5cf5713fc537e3439e6,groceries,repeating,equal,1,1,3,3,0,yes,TRUE
61d5b1ab345de5cf5713fc537e3439e6,feedback,alternating,higher,1,4,1,2,1,yes,TRUE
61d5b1ab345de5cf5713fc537e3439e6,architects,repeating,higher,3,1,2,1,5,yes,TRUE
61d5b1ab345de5cf5713fc537e3439e6,family meals,alternating,lower,1,1,2,5,0,yes,TRUE
61d5b1ab345de5cf5713fc537e3439e6,restaurant,repeating,just_met,2,2,1,0,3,yes,TRUE
61d5b1ab345de5cf5713fc537e3439e6,housemates,repeating,lower,2,1,1,0,3,yes,TRUE
61d5b1ab345de5cf5713fc537e3439e6,fundraising,repeating,higher,5,3,2,1,4,yes,TRUE
61d5b1ab345de5cf5713fc537e3439e6,coffee,alternating,lower,2,1,3,5,0,yes,TRUE
61d5b1ab345de5cf5713fc537e3439e6,police,alternating,equal,2,3,5,5,0,yes,TRUE
61d5b1ab345de5cf5713fc537e3439e6,meeting prep,alternating,equal,3,3,3,5,0,yes,TRUE
61d5b1ab345de5cf5713fc537e3439e6,gifts,repeating,just_met,1,4,4,1,4,yes,TRUE
61d5b1ab345de5cf5713fc537e3439e6,scheduling,alternating,just_met,1,3,4,5,0,yes,TRUE
61d5b1ab345de5cf5713fc537e3439e6,babysitting,alternating,higher,4,1,5,5,0,yes,TRUE
61d5b1ab345de5cf5713fc537e3439e6,concerts,repeating,equal,1,2,1,0,2,yes,TRUE
61d5b1ab345de5cf5713fc537e3439e6,weekend,repeating,lower,1,3,1,1,3,yes,TRUE
407e1aa2209edd32303594902d8f4dc9,fundraising,alternating,equal,4,4,5,5,1,yes,TRUE
407e1aa2209edd32303594902d8f4dc9,police,repeating,lower,4,2,2,3,4,yes,TRUE
407e1aa2209edd32303594902d8f4dc9,restaurant,repeating,higher,3,4,4,4,2,yes,TRUE
407e1aa2209edd32303594902d8f4dc9,concerts,repeating,just_met,3,4,4,4,2,yes,TRUE
407e1aa2209edd32303594902d8f4dc9,groceries,repeating,equal,4,4,4,4,1,yes,TRUE
407e1aa2209edd32303594902d8f4dc9,scheduling,repeating,just_met,2,4,4,4,1,yes,TRUE
407e1aa2209edd32303594902d8f4dc9,architects,alternating,higher,3,3,4,4,2,yes,TRUE
407e1aa2209edd32303594902d8f4dc9,housemates,repeating,higher,3,4,4,4,1,yes,TRUE
407e1aa2209edd32303594902d8f4dc9,feedback,alternating,equal,3,4,4,4,1,yes,TRUE
407e1aa2209edd32303594902d8f4dc9,meeting prep,alternating,just_met,4,4,4,4,1,yes,TRUE
407e1aa2209edd32303594902d8f4dc9,family meals,repeating,equal,4,2,2,2,3,yes,TRUE
407e1aa2209edd32303594902d8f4dc9,coffee,alternating,lower,3,3,4,4,1,yes,TRUE
407e1aa2209edd32303594902d8f4dc9,gifts,alternating,just_met,3,4,4,4,1,yes,TRUE
407e1aa2209edd32303594902d8f4dc9,weekend,repeating,lower,4,3,3,4,2,yes,TRUE
407e1aa2209edd32303594902d8f4dc9,group project,alternating,lower,4,3,3,3,2,yes,TRUE
407e1aa2209edd32303594902d8f4dc9,babysitting,alternating,higher,3,3,4,4,0,yes,TRUE
8fdce9fd19f26cc1f914e6326715fad5,group project,alternating,higher,2,2,2,5,0,yes,TRUE
8fdce9fd19f26cc1f914e6326715fad5,coffee,repeating,just_met,2,5,3,3,0,yes,TRUE
8fdce9fd19f26cc1f914e6326715fad5,restaurant,repeating,higher,0,4,2,3,0,yes,TRUE
8fdce9fd19f26cc1f914e6326715fad5,scheduling,alternating,higher,1,5,5,5,0,yes,TRUE
8fdce9fd19f26cc1f914e6326715fad5,weekend,alternating,just_met,1,5,5,5,0,yes,TRUE
8fdce9fd19f26cc1f914e6326715fad5,family meals,repeating,just_met,0,6,2,2,0,yes,TRUE
8fdce9fd19f26cc1f914e6326715fad5,concerts,alternating,lower,5,5,5,5,0,yes,TRUE
8fdce9fd19f26cc1f914e6326715fad5,meeting prep,repeating,lower,2,4,2,0,0,yes,TRUE
8fdce9fd19f26cc1f914e6326715fad5,babysitting,repeating,equal,1,5,2,2,0,yes,TRUE
8fdce9fd19f26cc1f914e6326715fad5,housemates,alternating,just_met,2,4,4,4,0,yes,TRUE
8fdce9fd19f26cc1f914e6326715fad5,feedback,repeating,equal,1,5,2,2,1,yes,TRUE
8fdce9fd19f26cc1f914e6326715fad5,groceries,alternating,lower,1,4,4,4,1,yes,TRUE
8fdce9fd19f26cc1f914e6326715fad5,fundraising,alternating,equal,1,4,4,4,1,yes,TRUE
8fdce9fd19f26cc1f914e6326715fad5,architects,alternating,equal,1,5,5,5,1,yes,TRUE
8fdce9fd19f26cc1f914e6326715fad5,police,repeating,lower,1,5,1,1,1,yes,TRUE
8fdce9fd19f26cc1f914e6326715fad5,gifts,repeating,higher,4,4,1,1,4,yes,TRUE
d4143352644ec8d3e10305588c9a974b,architects,alternating,lower,5,5,5,1,4,yes,FALSE
d4143352644ec8d3e10305588c9a974b,police,repeating,just_met,5,6,0,0,3,yes,FALSE
d4143352644ec8d3e10305588c9a974b,babysitting,alternating,equal,6,6,6,6,0,yes,FALSE
d4143352644ec8d3e10305588c9a974b,group project,alternating,just_met,4,4,3,3,4,yes,FALSE
d4143352644ec8d3e10305588c9a974b,restaurant,repeating,higher,3,6,4,0,0,yes,FALSE
d4143352644ec8d3e10305588c9a974b,coffee,repeating,equal,3,6,3,2,2,yes,FALSE
d4143352644ec8d3e10305588c9a974b,concerts,alternating,higher,2,2,6,6,0,yes,FALSE
d4143352644ec8d3e10305588c9a974b,family meals,repeating,lower,0,6,3,3,1,yes,FALSE
d4143352644ec8d3e10305588c9a974b,housemates,alternating,just_met,4,4,6,6,0,yes,FALSE
d4143352644ec8d3e10305588c9a974b,meeting prep,repeating,higher,5,2,0,0,3,yes,FALSE
d4143352644ec8d3e10305588c9a974b,weekend,alternating,higher,3,3,6,6,0,yes,FALSE
d4143352644ec8d3e10305588c9a974b,gifts,repeating,lower,3,3,4,2,2,yes,FALSE
d4143352644ec8d3e10305588c9a974b,scheduling,alternating,equal,2,2,6,6,0,yes,FALSE
d4143352644ec8d3e10305588c9a974b,fundraising,repeating,equal,6,1,1,1,2,yes,FALSE
d4143352644ec8d3e10305588c9a974b,feedback,repeating,just_met,1,5,1,2,2,yes,FALSE
d4143352644ec8d3e10305588c9a974b,groceries,alternating,lower,4,4,5,6,0,yes,FALSE
eb628c2528db04010e0788156f021697,coffee,repeating,equal,3,0,0,0,3,yes,TRUE
eb628c2528db04010e0788156f021697,police,repeating,just_met,3,0,0,0,3,yes,TRUE
eb628c2528db04010e0788156f021697,restaurant,repeating,higher,0,4,0,3,0,yes,TRUE
eb628c2528db04010e0788156f021697,group project,alternating,just_met,3,0,4,4,0,yes,TRUE
eb628c2528db04010e0788156f021697,babysitting,alternating,equal,0,0,5,5,0,yes,TRUE
eb628c2528db04010e0788156f021697,housemates,alternating,just_met,0,0,3,5,0,yes,TRUE
eb628c2528db04010e0788156f021697,feedback,repeating,just_met,0,5,3,1,0,yes,TRUE
eb628c2528db04010e0788156f021697,fundraising,repeating,equal,4,0,0,0,4,yes,TRUE
eb628c2528db04010e0788156f021697,concerts,alternating,higher,0,3,3,3,0,yes,TRUE
eb628c2528db04010e0788156f021697,architects,alternating,lower,5,0,0,3,0,yes,TRUE
eb628c2528db04010e0788156f021697,weekend,alternating,higher,0,5,3,3,0,yes,TRUE
eb628c2528db04010e0788156f021697,groceries,alternating,lower,0,0,0,4,0,yes,TRUE
eb628c2528db04010e0788156f021697,meeting prep,repeating,higher,3,0,0,0,5,yes,TRUE
eb628c2528db04010e0788156f021697,scheduling,alternating,equal,0,0,0,5,0,yes,TRUE
eb628c2528db04010e0788156f021697,gifts,repeating,lower,4,0,0,0,3,yes,TRUE
eb628c2528db04010e0788156f021697,family meals,repeating,lower,3,0,0,0,3,yes,TRUE
aa62d5921adf2c049f4855579b837325,restaurant,repeating,just_met,0,0,0,4,0,yes,TRUE
aa62d5921adf2c049f4855579b837325,babysitting,alternating,just_met,4,4,4,5,1,yes,TRUE
aa62d5921adf2c049f4855579b837325,architects,alternating,just_met,1,3,5,5,1,yes,TRUE
aa62d5921adf2c049f4855579b837325,groceries,alternating,higher,0,0,4,5,0,yes,TRUE
aa62d5921adf2c049f4855579b837325,concerts,alternating,lower,4,1,3,5,0,yes,TRUE
aa62d5921adf2c049f4855579b837325,fundraising,repeating,higher,0,3,1,1,5,yes,TRUE
aa62d5921adf2c049f4855579b837325,group project,repeating,equal,5,2,1,0,5,yes,TRUE
aa62d5921adf2c049f4855579b837325,housemates,repeating,just_met,5,1,1,0,5,yes,TRUE
aa62d5921adf2c049f4855579b837325,gifts,repeating,lower,5,1,1,3,3,yes,TRUE
aa62d5921adf2c049f4855579b837325,family meals,alternating,higher,4,2,3,4,3,yes,TRUE
aa62d5921adf2c049f4855579b837325,scheduling,alternating,lower,4,2,3,5,1,yes,TRUE
aa62d5921adf2c049f4855579b837325,weekend,alternating,equal,4,4,5,6,0,yes,TRUE
aa62d5921adf2c049f4855579b837325,feedback,repeating,higher,1,5,5,3,4,yes,TRUE
aa62d5921adf2c049f4855579b837325,police,alternating,equal,4,4,6,6,0,yes,TRUE
aa62d5921adf2c049f4855579b837325,coffee,repeating,equal,4,2,3,2,4,yes,TRUE
aa62d5921adf2c049f4855579b837325,meeting prep,repeating,lower,5,2,2,4,3,yes,TRUE
1391b4bafd4a42bcd1c3b7f42e1e4b72,gifts,repeating,higher,2,5,4,3,3,yes,TRUE
1391b4bafd4a42bcd1c3b7f42e1e4b72,restaurant,repeating,equal,2,4,5,5,1,yes,TRUE
1391b4bafd4a42bcd1c3b7f42e1e4b72,housemates,repeating,equal,3,3,1,0,2,yes,TRUE
1391b4bafd4a42bcd1c3b7f42e1e4b72,architects,alternating,equal,5,5,5,5,1,yes,TRUE
1391b4bafd4a42bcd1c3b7f42e1e4b72,groceries,repeating,lower,0,4,2,0,4,yes,TRUE
1391b4bafd4a42bcd1c3b7f42e1e4b72,group project,alternating,just_met,4,4,4,4,1,yes,TRUE
1391b4bafd4a42bcd1c3b7f42e1e4b72,babysitting,alternating,equal,5,5,5,5,0,yes,TRUE
1391b4bafd4a42bcd1c3b7f42e1e4b72,family meals,repeating,lower,1,4,2,2,2,yes,TRUE
1391b4bafd4a42bcd1c3b7f42e1e4b72,feedback,alternating,lower,3,4,3,4,0,yes,TRUE
1391b4bafd4a42bcd1c3b7f42e1e4b72,concerts,alternating,higher,2,3,3,4,1,yes,TRUE
1391b4bafd4a42bcd1c3b7f42e1e4b72,police,repeating,just_met,1,5,0,2,4,yes,TRUE
1391b4bafd4a42bcd1c3b7f42e1e4b72,coffee,alternating,just_met,4,4,4,5,0,yes,TRUE
1391b4bafd4a42bcd1c3b7f42e1e4b72,scheduling,alternating,higher,2,6,6,5,0,yes,TRUE
1391b4bafd4a42bcd1c3b7f42e1e4b72,meeting prep,repeating,higher,4,0,0,0,5,yes,TRUE
1391b4bafd4a42bcd1c3b7f42e1e4b72,fundraising,alternating,lower,4,3,3,5,0,yes,TRUE
1391b4bafd4a42bcd1c3b7f42e1e4b72,weekend,repeating,just_met,0,5,0,0,4,yes,TRUE
ad8c0a9a32ea3d9d0cf49d4ce8387e98,concerts,repeating,equal,3,2,2,2,0,yes,TRUE
ad8c0a9a32ea3d9d0cf49d4ce8387e98,architects,repeating,lower,4,3,4,5,1,yes,TRUE
ad8c0a9a32ea3d9d0cf49d4ce8387e98,gifts,alternating,equal,6,6,6,3,3,yes,TRUE
ad8c0a9a32ea3d9d0cf49d4ce8387e98,fundraising,repeating,just_met,6,6,4,0,1,yes,TRUE
ad8c0a9a32ea3d9d0cf49d4ce8387e98,meeting prep,alternating,equal,5,5,5,3,0,yes,TRUE
ad8c0a9a32ea3d9d0cf49d4ce8387e98,babysitting,repeating,lower,0,5,0,0,4,yes,TRUE
ad8c0a9a32ea3d9d0cf49d4ce8387e98,restaurant,alternating,lower,2,5,5,5,0,yes,TRUE
ad8c0a9a32ea3d9d0cf49d4ce8387e98,feedback,repeating,just_met,0,5,0,3,2,yes,TRUE
ad8c0a9a32ea3d9d0cf49d4ce8387e98,housemates,alternating,lower,5,5,5,5,0,yes,TRUE
ad8c0a9a32ea3d9d0cf49d4ce8387e98,weekend,repeating,higher,0,5,4,2,0,yes,TRUE
ad8c0a9a32ea3d9d0cf49d4ce8387e98,family meals,alternating,just_met,5,5,5,6,0,yes,TRUE
ad8c0a9a32ea3d9d0cf49d4ce8387e98,scheduling,repeating,equal,0,5,4,0,1,yes,TRUE
ad8c0a9a32ea3d9d0cf49d4ce8387e98,coffee,alternating,higher,5,5,5,3,0,yes,TRUE
ad8c0a9a32ea3d9d0cf49d4ce8387e98,group project,alternating,higher,5,5,5,5,0,yes,TRUE
ad8c0a9a32ea3d9d0cf49d4ce8387e98,groceries,alternating,just_met,5,5,5,6,0,yes,TRUE
ad8c0a9a32ea3d9d0cf49d4ce8387e98,police,repeating,higher,6,6,4,0,4,yes,TRUE
96cabe5a2659bbc4c09f4f84e2e6b2c2,housemates,repeating,higher,5,2,2,2,5,yes,TRUE
96cabe5a2659bbc4c09f4f84e2e6b2c2,gifts,repeating,equal,0,6,3,5,2,yes,TRUE
96cabe5a2659bbc4c09f4f84e2e6b2c2,groceries,alternating,just_met,2,5,4,5,0,yes,TRUE
96cabe5a2659bbc4c09f4f84e2e6b2c2,fundraising,alternating,lower,1,2,4,6,0,yes,TRUE
96cabe5a2659bbc4c09f4f84e2e6b2c2,concerts,alternating,just_met,1,4,4,5,1,yes,TRUE
96cabe5a2659bbc4c09f4f84e2e6b2c2,scheduling,alternating,equal,0,6,5,5,0,yes,TRUE
96cabe5a2659bbc4c09f4f84e2e6b2c2,feedback,repeating,lower,1,5,6,0,5,yes,TRUE
96cabe5a2659bbc4c09f4f84e2e6b2c2,family meals,alternating,higher,1,5,4,5,0,yes,TRUE
96cabe5a2659bbc4c09f4f84e2e6b2c2,babysitting,repeating,lower,5,5,6,2,5,yes,TRUE
96cabe5a2659bbc4c09f4f84e2e6b2c2,coffee,alternating,higher,2,5,5,5,0,yes,TRUE
96cabe5a2659bbc4c09f4f84e2e6b2c2,restaurant,repeating,equal,0,5,5,0,5,yes,TRUE
96cabe5a2659bbc4c09f4f84e2e6b2c2,weekend,repeating,higher,0,5,5,0,4,yes,TRUE
96cabe5a2659bbc4c09f4f84e2e6b2c2,group project,alternating,equal,3,5,5,6,0,yes,TRUE
96cabe5a2659bbc4c09f4f84e2e6b2c2,architects,alternating,lower,3,5,5,4,2,yes,TRUE
96cabe5a2659bbc4c09f4f84e2e6b2c2,meeting prep,repeating,just_met,3,0,0,2,4,yes,TRUE
96cabe5a2659bbc4c09f4f84e2e6b2c2,police,repeating,just_met,3,5,5,0,5,yes,TRUE
9de0e43587569909946170a069e4b801,weekend,repeating,just_met,2,4,5,1,3,yes,TRUE
9de0e43587569909946170a069e4b801,concerts,repeating,just_met,2,5,5,2,4,yes,TRUE
9de0e43587569909946170a069e4b801,gifts,repeating,equal,4,4,4,3,3,yes,TRUE
9de0e43587569909946170a069e4b801,feedback,repeating,lower,4,5,4,3,3,yes,TRUE
9de0e43587569909946170a069e4b801,police,repeating,lower,5,4,3,3,3,yes,TRUE
9de0e43587569909946170a069e4b801,restaurant,alternating,just_met,5,5,5,5,2,yes,TRUE
9de0e43587569909946170a069e4b801,housemates,alternating,lower,5,5,5,5,1,yes,TRUE
9de0e43587569909946170a069e4b801,coffee,repeating,higher,3,4,4,3,4,yes,TRUE
9de0e43587569909946170a069e4b801,scheduling,alternating,higher,5,5,4,4,3,yes,TRUE
9de0e43587569909946170a069e4b801,family meals,repeating,equal,5,3,4,3,3,yes,TRUE
9de0e43587569909946170a069e4b801,architects,alternating,equal,4,4,4,3,2,yes,TRUE
9de0e43587569909946170a069e4b801,fundraising,repeating,higher,5,2,3,2,5,yes,TRUE
9de0e43587569909946170a069e4b801,groceries,alternating,equal,4,4,4,5,1,yes,TRUE
9de0e43587569909946170a069e4b801,babysitting,alternating,higher,4,4,5,5,1,yes,TRUE
9de0e43587569909946170a069e4b801,group project,alternating,lower,5,5,5,5,1,yes,TRUE
9de0e43587569909946170a069e4b801,meeting prep,alternating,just_met,5,5,5,5,1,yes,TRUE
74ae6e9740f9b29d9da5ec684d1932f6,housemates,repeating,equal,3,3,3,0,0,yes,TRUE
74ae6e9740f9b29d9da5ec684d1932f6,coffee,alternating,just_met,1,5,4,2,0,yes,TRUE
74ae6e9740f9b29d9da5ec684d1932f6,gifts,repeating,higher,2,5,1,0,5,yes,TRUE
74ae6e9740f9b29d9da5ec684d1932f6,weekend,repeating,just_met,2,6,5,0,4,yes,TRUE
74ae6e9740f9b29d9da5ec684d1932f6,fundraising,alternating,lower,4,1,1,4,0,yes,TRUE
74ae6e9740f9b29d9da5ec684d1932f6,meeting prep,repeating,higher,6,1,3,5,1,yes,TRUE
74ae6e9740f9b29d9da5ec684d1932f6,restaurant,repeating,equal,0,5,0,0,6,yes,TRUE
74ae6e9740f9b29d9da5ec684d1932f6,groceries,repeating,lower,0,6,5,0,6,yes,TRUE
74ae6e9740f9b29d9da5ec684d1932f6,family meals,repeating,lower,0,6,4,0,6,yes,TRUE
74ae6e9740f9b29d9da5ec684d1932f6,architects,alternating,equal,0,0,6,6,0,yes,TRUE
74ae6e9740f9b29d9da5ec684d1932f6,group project,alternating,just_met,2,0,6,6,0,yes,TRUE
74ae6e9740f9b29d9da5ec684d1932f6,police,repeating,just_met,0,6,0,0,6,yes,TRUE
74ae6e9740f9b29d9da5ec684d1932f6,scheduling,alternating,higher,0,6,6,6,0,yes,TRUE
74ae6e9740f9b29d9da5ec684d1932f6,feedback,alternating,lower,0,6,6,6,0,yes,TRUE
74ae6e9740f9b29d9da5ec684d1932f6,concerts,alternating,higher,0,6,6,6,0,yes,TRUE
74ae6e9740f9b29d9da5ec684d1932f6,babysitting,alternating,equal,0,6,6,6,0,yes,TRUE
1f5c5ec033ecc067724eee4d654f841f,coffee,alternating,equal,6,6,4,6,0,yes,TRUE
1f5c5ec033ecc067724eee4d654f841f,concerts,repeating,higher,6,0,0,0,6,yes,TRUE
1f5c5ec033ecc067724eee4d654f841f,housemates,repeating,just_met,6,0,0,0,6,yes,TRUE
1f5c5ec033ecc067724eee4d654f841f,groceries,repeating,lower,6,6,6,0,6,yes,TRUE
1f5c5ec033ecc067724eee4d654f841f,gifts,alternating,lower,6,6,6,4,3,yes,TRUE
1f5c5ec033ecc067724eee4d654f841f,weekend,repeating,higher,6,6,6,6,0,yes,TRUE
1f5c5ec033ecc067724eee4d654f841f,architects,repeating,lower,6,0,0,6,3,yes,TRUE
1f5c5ec033ecc067724eee4d654f841f,scheduling,repeating,equal,6,6,6,6,0,yes,TRUE
1f5c5ec033ecc067724eee4d654f841f,police,alternating,just_met,6,0,3,6,6,yes,TRUE
1f5c5ec033ecc067724eee4d654f841f,babysitting,repeating,equal,6,6,6,6,0,yes,TRUE
1f5c5ec033ecc067724eee4d654f841f,fundraising,alternating,equal,6,6,6,6,0,yes,TRUE
1f5c5ec033ecc067724eee4d654f841f,restaurant,alternating,higher,6,6,6,6,NA,yes,TRUE
1f5c5ec033ecc067724eee4d654f841f,feedback,alternating,just_met,6,6,0,6,0,yes,TRUE
1f5c5ec033ecc067724eee4d654f841f,meeting prep,alternating,higher,6,6,6,6,3,yes,TRUE
1f5c5ec033ecc067724eee4d654f841f,group project,repeating,just_met,6,0,0,0,6,yes,TRUE
